dataset,image,method,psnr,ssim
IDRID,IDRiD_194.jpg,bicubic,42.402032319065086,0.9252806878381801
IDRID,IDRiD_194.jpg,espcn,41.82370481789164,0.9606506929577184
IDRID,IDRiD_194.jpg,fsrcnn,34.0228728795047,0.9368496345826958
IDRID,IDRiD_194.jpg,srcnn,41.46284577790047,0.9225200469630215
IDRID,IDRiD_195.jpg,bicubic,42.82828997562369,0.9321705608463314
IDRID,IDRiD_195.jpg,espcn,40.967261237980146,0.9670820560847777
IDRID,IDRiD_195.jpg,fsrcnn,33.236642269322104,0.9466843914936095
IDRID,IDRiD_195.jpg,srcnn,41.474906070248466,0.9293537394682684
IDRID,IDRiD_196.jpg,bicubic,43.290354655337985,0.9335389934381282
IDRID,IDRiD_196.jpg,espcn,40.51103800678355,0.9700183870152811
IDRID,IDRiD_196.jpg,fsrcnn,36.35873691064394,0.9542359537209641
IDRID,IDRiD_196.jpg,srcnn,41.319867112683404,0.931351040115269
IDRID,IDRiD_197.jpg,bicubic,43.10355216326911,0.9334175162614873
IDRID,IDRiD_197.jpg,espcn,42.04877332173258,0.9685083324774206
IDRID,IDRiD_197.jpg,fsrcnn,34.493092616049964,0.9501829484725947
IDRID,IDRiD_197.jpg,srcnn,41.281707138522215,0.9304831450274818
IDRID,IDRiD_198.jpg,bicubic,42.32502628965471,0.9260027418568283
IDRID,IDRiD_198.jpg,espcn,41.11576107804038,0.961468760474191
IDRID,IDRiD_198.jpg,fsrcnn,32.01238883872804,0.937081614209804
IDRID,IDRiD_198.jpg,srcnn,41.259587352070554,0.9225041124212273
IDRID,IDRiD_199.jpg,bicubic,42.588358810991885,0.9276230328223282
IDRID,IDRiD_199.jpg,espcn,41.67172005912882,0.9631368999396779
IDRID,IDRiD_199.jpg,fsrcnn,33.41783566275429,0.9396543128172784
IDRID,IDRiD_199.jpg,srcnn,41.47563280039187,0.9242770114567702
IDRID,IDRiD_200.jpg,bicubic,42.65987754665494,0.9275547990702465
IDRID,IDRiD_200.jpg,espcn,40.20545461989915,0.962704526433293
IDRID,IDRiD_200.jpg,fsrcnn,33.72779942538535,0.9383028703539601
IDRID,IDRiD_200.jpg,srcnn,41.2918942352233,0.9239305870199926
IDRID,IDRiD_201.jpg,bicubic,42.78262344860139,0.9291270969778114
IDRID,IDRiD_201.jpg,espcn,42.00494177659134,0.9647925775912386
IDRID,IDRiD_201.jpg,fsrcnn,34.84721729438287,0.9451320916823941
IDRID,IDRiD_201.jpg,srcnn,41.68111737302496,0.9266167522038682
IDRID,IDRiD_202.jpg,bicubic,42.43528504177195,0.9263743886627377
IDRID,IDRiD_202.jpg,espcn,41.80736830032858,0.962351757971183
IDRID,IDRiD_202.jpg,fsrcnn,33.82471997183691,0.9425091982008013
IDRID,IDRiD_202.jpg,srcnn,41.12245289645984,0.923631207407673
IDRID,IDRiD_203.jpg,bicubic,42.86094990336914,0.930331239453151
IDRID,IDRiD_203.jpg,espcn,41.78291028554191,0.9666535796905483
IDRID,IDRiD_203.jpg,fsrcnn,33.81288094835195,0.9481522961541279
IDRID,IDRiD_203.jpg,srcnn,41.771095853810046,0.928140776140126
IDRID,IDRiD_204.jpg,bicubic,42.23474756075508,0.9255263761293492
IDRID,IDRiD_204.jpg,espcn,40.832332165303356,0.9605271226655759
IDRID,IDRiD_204.jpg,fsrcnn,35.31993986845042,0.9384309708659885
IDRID,IDRiD_204.jpg,srcnn,41.09833177522444,0.9224706426174188
IDRID,IDRiD_205.jpg,bicubic,41.95690910539437,0.9243779596741669
IDRID,IDRiD_205.jpg,espcn,41.08700383477746,0.9586641723391475
IDRID,IDRiD_205.jpg,fsrcnn,35.20403201223549,0.9350793834041324
IDRID,IDRiD_205.jpg,srcnn,40.75907506089671,0.9205400400644924
IDRID,IDRiD_206.jpg,bicubic,43.241828342338636,0.9299293821773821
IDRID,IDRiD_206.jpg,espcn,42.545552257568204,0.9661952849248792
IDRID,IDRiD_206.jpg,fsrcnn,36.390330473291804,0.9418940581040719
IDRID,IDRiD_206.jpg,srcnn,42.19113248795452,0.9267546755072619
IDRID,IDRiD_207.jpg,bicubic,43.28569513984624,0.9339044074263964
IDRID,IDRiD_207.jpg,espcn,41.990443856038524,0.9701123649215901
IDRID,IDRiD_207.jpg,fsrcnn,34.77362611256346,0.9525458758990714
IDRID,IDRiD_207.jpg,srcnn,42.23608678567739,0.9317647989793246
IDRID,IDRiD_208.jpg,bicubic,43.2610480711216,0.9318589969753699
IDRID,IDRiD_208.jpg,espcn,42.19833560004136,0.9684057812812122
IDRID,IDRiD_208.jpg,fsrcnn,36.67422880113343,0.9483641565942488
IDRID,IDRiD_208.jpg,srcnn,42.24529482778017,0.929229834537944
IDRID,IDRiD_209.jpg,bicubic,41.927398758747316,0.9236345211010827
IDRID,IDRiD_209.jpg,espcn,41.45966995509405,0.9581157629594679
IDRID,IDRiD_209.jpg,fsrcnn,36.255118251038105,0.9356948458517188
IDRID,IDRiD_209.jpg,srcnn,40.789543682840375,0.9199915682871053
IDRID,IDRiD_210.jpg,bicubic,42.46272321255308,0.926125682667189
IDRID,IDRiD_210.jpg,espcn,41.51744126257277,0.9615804165164746
IDRID,IDRiD_210.jpg,fsrcnn,34.39355899585109,0.9388461383445388
IDRID,IDRiD_210.jpg,srcnn,41.47424898639244,0.9233642199668454
IDRID,IDRiD_211.jpg,bicubic,42.50124092362904,0.9261950899570666
IDRID,IDRiD_211.jpg,espcn,41.24230102211926,0.9617832804563973
IDRID,IDRiD_211.jpg,fsrcnn,34.71190403551169,0.9385316783699335
IDRID,IDRiD_211.jpg,srcnn,41.49188012022272,0.9235695294026538
IDRID,IDRiD_212.jpg,bicubic,42.31436006458629,0.9263119306795923
IDRID,IDRiD_212.jpg,espcn,41.76721101173971,0.9613889244417946
IDRID,IDRiD_212.jpg,fsrcnn,35.54575534217459,0.9394856845264602
IDRID,IDRiD_212.jpg,srcnn,40.9957041427398,0.9229498091049542
IDRID,IDRiD_213.jpg,bicubic,42.87654327997571,0.9306551720067523
IDRID,IDRiD_213.jpg,espcn,41.319809947033974,0.9669075671167248
IDRID,IDRiD_213.jpg,fsrcnn,36.19652371231342,0.9510046885737614
IDRID,IDRiD_213.jpg,srcnn,41.52300944230581,0.9288139810440185
IDRID,IDRiD_214.jpg,bicubic,43.45167892817794,0.9353260264060556
IDRID,IDRiD_214.jpg,espcn,42.70666340981186,0.971964140676956
IDRID,IDRiD_214.jpg,fsrcnn,35.28781624691466,0.9586538968648132
IDRID,IDRiD_214.jpg,srcnn,42.63075398353833,0.9336283038257376
IDRID,IDRiD_215.jpg,bicubic,42.75484036914072,0.926211211084318
IDRID,IDRiD_215.jpg,espcn,41.75844980138433,0.9616044706713596
IDRID,IDRiD_215.jpg,fsrcnn,34.26671148197596,0.9366260307731701
IDRID,IDRiD_215.jpg,srcnn,41.64016405110149,0.9224043462010524
IDRID,IDRiD_216.jpg,bicubic,43.27636072758585,0.9330609951349546
IDRID,IDRiD_216.jpg,espcn,42.48363134009138,0.9699662353101951
IDRID,IDRiD_216.jpg,fsrcnn,36.51774790038865,0.9558714640781858
IDRID,IDRiD_216.jpg,srcnn,42.2549755118074,0.9313170072229303
IDRID,IDRiD_217.jpg,bicubic,42.663004124539164,0.9293325056703768
IDRID,IDRiD_217.jpg,espcn,41.91689357474103,0.9650041102380914
IDRID,IDRiD_217.jpg,fsrcnn,35.33990152450751,0.9460882108753763
IDRID,IDRiD_217.jpg,srcnn,41.51194559247844,0.9268366959551049
IDRID,IDRiD_218.jpg,bicubic,42.43427644078793,0.9267154798102162
IDRID,IDRiD_218.jpg,espcn,41.47758161500546,0.9616229544011267
IDRID,IDRiD_218.jpg,fsrcnn,34.47013709399763,0.9393060417750858
IDRID,IDRiD_218.jpg,srcnn,41.372831062767546,0.9236983030635212
IDRID,IDRiD_219.jpg,bicubic,42.677924907406194,0.9280750561138992
IDRID,IDRiD_219.jpg,espcn,41.75520690961378,0.9633422784997899
IDRID,IDRiD_219.jpg,fsrcnn,34.18177499952202,0.9416517921881943
IDRID,IDRiD_219.jpg,srcnn,41.63380456876516,0.9255117236607179
IDRID,IDRiD_220.jpg,bicubic,43.01527778397295,0.9311320823373642
IDRID,IDRiD_220.jpg,espcn,41.89132961271995,0.9670397222749981
IDRID,IDRiD_220.jpg,fsrcnn,36.04279480999812,0.9492186660345382
IDRID,IDRiD_220.jpg,srcnn,41.9945531218924,0.9289527404729933
IDRID,IDRiD_221.jpg,bicubic,42.233012209483164,0.9250130693331874
IDRID,IDRiD_221.jpg,espcn,40.9465521937193,0.9601712825639307
IDRID,IDRiD_221.jpg,fsrcnn,35.115490730242556,0.9369690025193439
IDRID,IDRiD_221.jpg,srcnn,41.13394954186872,0.9219276756245934
IDRID,IDRiD_222.jpg,bicubic,42.351900329970185,0.9264391064597572
IDRID,IDRiD_222.jpg,espcn,41.45878766551135,0.9616481372219781
IDRID,IDRiD_222.jpg,fsrcnn,35.59910026224972,0.9408363346359362
IDRID,IDRiD_222.jpg,srcnn,41.244282155335796,0.9236391561410402
IDRID,IDRiD_223.jpg,bicubic,43.47400796677174,0.9337144286110887
IDRID,IDRiD_223.jpg,espcn,41.59687773355727,0.9682548543696332
IDRID,IDRiD_223.jpg,fsrcnn,28.40627585378135,0.851107395830555
IDRID,IDRiD_223.jpg,srcnn,42.27887900561495,0.9311979108215613
IDRID,IDRiD_224.jpg,bicubic,42.916977269857696,0.9257687996419186
IDRID,IDRiD_224.jpg,espcn,41.34137977491508,0.9611954291210295
IDRID,IDRiD_224.jpg,fsrcnn,30.162969831926123,0.927582882162437
IDRID,IDRiD_224.jpg,srcnn,41.70866550282304,0.9197165150450374
IDRID,IDRiD_225.jpg,bicubic,42.04843696569377,0.9238266396457817
IDRID,IDRiD_225.jpg,espcn,41.550911712706196,0.9587813555148089
IDRID,IDRiD_225.jpg,fsrcnn,34.99859158454861,0.9350944087993884
IDRID,IDRiD_225.jpg,srcnn,41.019392250104175,0.9206276193475341
IDRID,IDRiD_226.jpg,bicubic,42.576887585150125,0.9274024472899226
IDRID,IDRiD_226.jpg,espcn,41.93708450193344,0.9628034315877404
IDRID,IDRiD_226.jpg,fsrcnn,35.6175350407232,0.9423082425364333
IDRID,IDRiD_226.jpg,srcnn,41.48616506833888,0.9246437160112174
IDRID,IDRiD_227.jpg,bicubic,42.39218997090095,0.9246763109260852
IDRID,IDRiD_227.jpg,espcn,41.807938616462586,0.9610205710322698
IDRID,IDRiD_227.jpg,fsrcnn,32.30150327891681,0.9394906662829555
IDRID,IDRiD_227.jpg,srcnn,41.6812524972941,0.9225412712082601
IDRID,IDRiD_228.jpg,bicubic,42.435050107480386,0.9249090691259857
IDRID,IDRiD_228.jpg,espcn,42.25628742908568,0.9610752719254289
IDRID,IDRiD_228.jpg,fsrcnn,33.01873248024056,0.9389460006877887
IDRID,IDRiD_228.jpg,srcnn,41.6885055176175,0.9226961472759049
IDRID,IDRiD_229.jpg,bicubic,42.746371151865915,0.9288427778174256
IDRID,IDRiD_229.jpg,espcn,41.539017872454764,0.9642775473159801
IDRID,IDRiD_229.jpg,fsrcnn,34.58093128289764,0.9442509605789974
IDRID,IDRiD_229.jpg,srcnn,41.616274801372704,0.9264060456779112
IDRID,IDRiD_230.jpg,bicubic,42.42727449361774,0.9268319562333672
IDRID,IDRiD_230.jpg,espcn,41.06707796657453,0.9616757250611662
IDRID,IDRiD_230.jpg,fsrcnn,34.70377058823349,0.939469438735879
IDRID,IDRiD_230.jpg,srcnn,41.10525559761537,0.9234129030118409
IDRID,IDRiD_231.jpg,bicubic,43.39026912472738,0.9327552955427945
IDRID,IDRiD_231.jpg,espcn,40.67559848254366,0.9681962101952829
IDRID,IDRiD_231.jpg,fsrcnn,34.39909287755412,0.9425304689091479
IDRID,IDRiD_231.jpg,srcnn,42.38104606908529,0.9296093394688983
IDRID,IDRiD_232.jpg,bicubic,43.41667967572276,0.9318647853918068
IDRID,IDRiD_232.jpg,espcn,41.79080887202996,0.9676375325707235
IDRID,IDRiD_232.jpg,fsrcnn,35.618806976764766,0.9420990841836615
IDRID,IDRiD_232.jpg,srcnn,42.47663829557972,0.9284830507803098
IDRID,IDRiD_233.jpg,bicubic,41.967043258716856,0.9238403497680103
IDRID,IDRiD_233.jpg,espcn,41.086036681842735,0.9587299979343427
IDRID,IDRiD_233.jpg,fsrcnn,34.353697202957925,0.9350941259934564
IDRID,IDRiD_233.jpg,srcnn,40.85991951908758,0.9203937378741652
IDRID,IDRiD_234.jpg,bicubic,41.88196871383387,0.9225521160571492
IDRID,IDRiD_234.jpg,espcn,41.07240830578246,0.9572874167309718
IDRID,IDRiD_234.jpg,fsrcnn,34.87411300670637,0.9328124454646171
IDRID,IDRiD_234.jpg,srcnn,40.85864668346184,0.9191137170452922
IDRID,IDRiD_235.jpg,bicubic,41.795981205764335,0.9239116887691984
IDRID,IDRiD_235.jpg,espcn,41.13896163242575,0.9586840438933931
IDRID,IDRiD_235.jpg,fsrcnn,34.7340927468117,0.9357323705599315
IDRID,IDRiD_235.jpg,srcnn,40.55074926568704,0.9199838209164183
IDRID,IDRiD_236.jpg,bicubic,43.755428487758735,0.9356672578514064
IDRID,IDRiD_236.jpg,espcn,38.452562544278294,0.9720204856542397
IDRID,IDRiD_236.jpg,fsrcnn,35.150122308110326,0.9479856120631075
IDRID,IDRiD_236.jpg,srcnn,42.7999423061097,0.9328958331265366
IDRID,IDRiD_237.jpg,bicubic,43.815109698744834,0.9358289981330475
IDRID,IDRiD_237.jpg,espcn,38.852113252122464,0.972350104320145
IDRID,IDRiD_237.jpg,fsrcnn,35.36419254738161,0.9504456754506867
IDRID,IDRiD_237.jpg,srcnn,42.84306067573523,0.9333329589474281
IDRID,IDRiD_238.jpg,bicubic,42.34565661359369,0.9260945056759549
IDRID,IDRiD_238.jpg,espcn,40.89967640246482,0.9608473974777988
IDRID,IDRiD_238.jpg,fsrcnn,35.21133212486154,0.9367595002797916
IDRID,IDRiD_238.jpg,srcnn,41.1830086129899,0.9228323831730695
IDRID,IDRiD_239.jpg,bicubic,43.064566380271465,0.9291171299847679
IDRID,IDRiD_239.jpg,espcn,42.60251018898359,0.9654808165712496
IDRID,IDRiD_239.jpg,fsrcnn,36.07430506362949,0.9429635094112928
IDRID,IDRiD_239.jpg,srcnn,41.98302351326699,0.926336335061294
IDRID,IDRiD_240.jpg,bicubic,42.975995683429325,0.9275131551065313
IDRID,IDRiD_240.jpg,espcn,42.6929384082412,0.9637715277852621
IDRID,IDRiD_240.jpg,fsrcnn,37.447936876164015,0.9416342562720157
IDRID,IDRiD_240.jpg,srcnn,41.89222604137804,0.9238649452583464
IDRID,IDRiD_241.jpg,bicubic,42.697933631424974,0.9281965656604872
IDRID,IDRiD_241.jpg,espcn,42.31826007810938,0.9645258992014233
IDRID,IDRiD_241.jpg,fsrcnn,36.69442204759909,0.9478413009008763
IDRID,IDRiD_241.jpg,srcnn,41.52634289904721,0.9263060400505627
IDRID,IDRiD_242.jpg,bicubic,43.241149444314274,0.9304112161039084
IDRID,IDRiD_242.jpg,espcn,41.98123437230687,0.9656872279262299
IDRID,IDRiD_242.jpg,fsrcnn,33.56821692329576,0.9414259892585775
IDRID,IDRiD_242.jpg,srcnn,42.18937677818201,0.9262077115574727
IDRID,IDRiD_243.jpg,bicubic,42.38556728924146,0.9265449723679939
IDRID,IDRiD_243.jpg,espcn,41.46534723553131,0.9618812203162862
IDRID,IDRiD_243.jpg,fsrcnn,34.92813119628525,0.9410678959297923
IDRID,IDRiD_243.jpg,srcnn,41.35595130668699,0.924029078195867
IDRID,IDRiD_244.jpg,bicubic,42.632436853047764,0.9283795543048522
IDRID,IDRiD_244.jpg,espcn,40.870854928372744,0.9637744023317681
IDRID,IDRiD_244.jpg,fsrcnn,36.05272581617014,0.9445359051107979
IDRID,IDRiD_244.jpg,srcnn,41.427014456322595,0.9258506469084923
IDRID,IDRiD_245.jpg,bicubic,43.51091255058983,0.9288860345522886
IDRID,IDRiD_245.jpg,espcn,40.65075042154022,0.9640575666378584
IDRID,IDRiD_245.jpg,fsrcnn,35.135443604869764,0.9400251569676975
IDRID,IDRiD_245.jpg,srcnn,42.581466375513685,0.9257127003793206
IDRID,IDRiD_246.jpg,bicubic,43.348272166478814,0.9285406077656772
IDRID,IDRiD_246.jpg,espcn,42.06996705552778,0.96405340155586
IDRID,IDRiD_246.jpg,fsrcnn,35.24919440313649,0.9382241494099682
IDRID,IDRiD_246.jpg,srcnn,42.3840399547549,0.9247926953259533
IDRID,IDRiD_247.jpg,bicubic,42.49178686524603,0.9262283454952168
IDRID,IDRiD_247.jpg,espcn,41.71557476382781,0.9620075868319901
IDRID,IDRiD_247.jpg,fsrcnn,37.983032184113,0.9428451109050032
IDRID,IDRiD_247.jpg,srcnn,41.08335059699023,0.9233524024394143
IDRID,IDRiD_248.jpg,bicubic,42.29294116653068,0.9253974997419286
IDRID,IDRiD_248.jpg,espcn,41.84812632808642,0.9613366810145173
IDRID,IDRiD_248.jpg,fsrcnn,37.17865232583117,0.9428759829741842
IDRID,IDRiD_248.jpg,srcnn,41.09829644423134,0.922838226626926
IDRID,IDRiD_249.jpg,bicubic,42.64697537214783,0.9288809513684734
IDRID,IDRiD_249.jpg,espcn,41.69869051722608,0.9644072655394399
IDRID,IDRiD_249.jpg,fsrcnn,32.159524729974635,0.9434018892166125
IDRID,IDRiD_249.jpg,srcnn,41.39181875059315,0.9261032542377796
IDRID,IDRiD_250.jpg,bicubic,43.01188238891534,0.9320412207379851
IDRID,IDRiD_250.jpg,espcn,41.94300049787618,0.9679259246385485
IDRID,IDRiD_250.jpg,fsrcnn,30.67440182847685,0.9492733603169992
IDRID,IDRiD_250.jpg,srcnn,41.500877172427096,0.9295727163022462
IDRID,IDRiD_251.jpg,bicubic,42.54154062459327,0.9274732840825567
IDRID,IDRiD_251.jpg,espcn,41.70535021816133,0.9624383165386684
IDRID,IDRiD_251.jpg,fsrcnn,33.067235170417064,0.9403180919677275
IDRID,IDRiD_251.jpg,srcnn,41.4727969550913,0.9248365788426125
IDRID,IDRiD_252.jpg,bicubic,42.50747456758154,0.9266576089904327
IDRID,IDRiD_252.jpg,espcn,41.29480821107307,0.9616202350282359
IDRID,IDRiD_252.jpg,fsrcnn,33.34514310767615,0.940825398847248
IDRID,IDRiD_252.jpg,srcnn,41.37414303163194,0.9238207189291124
IDRID,IDRiD_253.jpg,bicubic,42.775566085011306,0.9289288755440789
IDRID,IDRiD_253.jpg,espcn,42.093785113115715,0.9652292093482707
IDRID,IDRiD_253.jpg,fsrcnn,37.38843056653263,0.9480808565470641
IDRID,IDRiD_253.jpg,srcnn,41.19677261386692,0.9266939782897916
IDRID,IDRiD_254.jpg,bicubic,42.80682187016911,0.9285833070672177
IDRID,IDRiD_254.jpg,espcn,42.0683019659416,0.9647412885748272
IDRID,IDRiD_254.jpg,fsrcnn,35.64864172591081,0.9443827991210556
IDRID,IDRiD_254.jpg,srcnn,41.762690825541206,0.9259726936846362
IDRID,IDRiD_255.jpg,bicubic,42.24313771550244,0.9244169121299058
IDRID,IDRiD_255.jpg,espcn,40.83430317604943,0.9593006018961739
IDRID,IDRiD_255.jpg,fsrcnn,35.999975500870846,0.9355703992614672
IDRID,IDRiD_255.jpg,srcnn,40.785852642298615,0.9203365480253888
IDRID,IDRiD_256.jpg,bicubic,42.04088962922007,0.9237438455780715
IDRID,IDRiD_256.jpg,espcn,41.496668416568426,0.9589942235282507
IDRID,IDRiD_256.jpg,fsrcnn,34.67179635638709,0.9366210120627828
IDRID,IDRiD_256.jpg,srcnn,41.08759436986314,0.9209476007722555
IDRID,IDRiD_257.jpg,bicubic,42.00861201648646,0.9204599911133228
IDRID,IDRiD_257.jpg,espcn,41.60849169816863,0.9557674682962429
IDRID,IDRiD_257.jpg,fsrcnn,36.43189377479001,0.9314732650808306
IDRID,IDRiD_257.jpg,srcnn,41.11901744325979,0.9177191393914942
IDRID,IDRiD_258.jpg,bicubic,42.745795428176066,0.9288062073126225
IDRID,IDRiD_258.jpg,espcn,42.519345692407846,0.9649343674110633
IDRID,IDRiD_258.jpg,fsrcnn,32.027340976074406,0.9454353415545821
IDRID,IDRiD_258.jpg,srcnn,41.93986789511981,0.9270075317126917
IDRID,IDRiD_259.jpg,bicubic,43.256367823697175,0.9347735581993363
IDRID,IDRiD_259.jpg,espcn,41.77370238062277,0.9710152016625594
IDRID,IDRiD_259.jpg,fsrcnn,37.31478607010301,0.9573055682672375
IDRID,IDRiD_259.jpg,srcnn,40.86705986082116,0.932410131540558
IDRID,IDRiD_260.jpg,bicubic,42.4766382310913,0.9259766920215817
IDRID,IDRiD_260.jpg,espcn,41.92929243328328,0.9619060677430816
IDRID,IDRiD_260.jpg,fsrcnn,35.051947443036774,0.9386512420171015
IDRID,IDRiD_260.jpg,srcnn,41.44045082760322,0.9229357633639245
IDRID,IDRiD_261.jpg,bicubic,42.29153708341033,0.9253027975959993
IDRID,IDRiD_261.jpg,espcn,41.638358342024986,0.960933864000595
IDRID,IDRiD_261.jpg,fsrcnn,34.02883829749547,0.9372592319481027
IDRID,IDRiD_261.jpg,srcnn,41.29022691302866,0.9221766474609954
IDRID,IDRiD_262.jpg,bicubic,42.9630399004568,0.931931149617023
IDRID,IDRiD_262.jpg,espcn,41.68033229640747,0.9672594965733148
IDRID,IDRiD_262.jpg,fsrcnn,33.30003618273376,0.946771607878779
IDRID,IDRiD_262.jpg,srcnn,41.880745105442045,0.9292846035836032
IDRID,IDRiD_263.jpg,bicubic,42.78102310426013,0.9298921793856731
IDRID,IDRiD_263.jpg,espcn,41.84384482071707,0.9654615222430042
IDRID,IDRiD_263.jpg,fsrcnn,34.49450600817472,0.944130888826369
IDRID,IDRiD_263.jpg,srcnn,41.73357049878116,0.9270583303625027
IDRID,IDRiD_264.jpg,bicubic,42.06382245781364,0.9240573963247937
IDRID,IDRiD_264.jpg,espcn,41.13309675467512,0.9590926684608295
IDRID,IDRiD_264.jpg,fsrcnn,35.45294328016631,0.9371529797010941
IDRID,IDRiD_264.jpg,srcnn,40.5730212138457,0.9200497242867307
IDRID,IDRiD_265.jpg,bicubic,43.37131484202524,0.9338967088637874
IDRID,IDRiD_265.jpg,espcn,40.68984754990577,0.9698546008269702
IDRID,IDRiD_265.jpg,fsrcnn,32.84562151578263,0.951178245695222
IDRID,IDRiD_265.jpg,srcnn,42.31087901889141,0.9320512946204653
IDRID,IDRiD_266.jpg,bicubic,43.34146877168323,0.9332477460139789
IDRID,IDRiD_266.jpg,espcn,41.59154382467293,0.9691412653773611
IDRID,IDRiD_266.jpg,fsrcnn,33.244153284667185,0.9487660375055983
IDRID,IDRiD_266.jpg,srcnn,42.31302344078965,0.9312460383085496
IDRID,IDRiD_267.jpg,bicubic,42.31188273828866,0.9251981567359172
IDRID,IDRiD_267.jpg,espcn,41.02307918003934,0.9597063079734345
IDRID,IDRiD_267.jpg,fsrcnn,34.82002356913412,0.9330395327613159
IDRID,IDRiD_267.jpg,srcnn,40.868331513495605,0.9210560740253811
IDRID,IDRiD_268.jpg,bicubic,43.01740910646344,0.9306400311085853
IDRID,IDRiD_268.jpg,espcn,41.86165664505282,0.9664679398383033
IDRID,IDRiD_268.jpg,fsrcnn,33.709680449244246,0.9460137925677251
IDRID,IDRiD_268.jpg,srcnn,42.01275517925643,0.9284037562040345
IDRID,IDRiD_269.jpg,bicubic,42.39927335087411,0.9242718920045809
IDRID,IDRiD_269.jpg,espcn,41.80396915799865,0.9601620404901664
IDRID,IDRiD_269.jpg,fsrcnn,37.2302537172216,0.9383860987802993
IDRID,IDRiD_269.jpg,srcnn,41.426366527546065,0.9218147488586372
IDRID,IDRiD_270.jpg,bicubic,42.56467763076563,0.9257528153266117
IDRID,IDRiD_270.jpg,espcn,41.944387108112046,0.9619692489493558
IDRID,IDRiD_270.jpg,fsrcnn,37.53722968654646,0.9430205257833063
IDRID,IDRiD_270.jpg,srcnn,41.538883958005435,0.9234239553875428
IDRID,IDRiD_271.jpg,bicubic,42.823095978942014,0.9276755760371859
IDRID,IDRiD_271.jpg,espcn,42.3422028582944,0.9644108904865738
IDRID,IDRiD_271.jpg,fsrcnn,35.072912693433175,0.9427392335036545
IDRID,IDRiD_271.jpg,srcnn,41.77133591085908,0.9251409746040661
IDRID,IDRiD_272.jpg,bicubic,42.62077130002321,0.925984726749476
IDRID,IDRiD_272.jpg,espcn,42.10630236988592,0.9618778177835369
IDRID,IDRiD_272.jpg,fsrcnn,34.72215339015327,0.937834245706274
IDRID,IDRiD_272.jpg,srcnn,41.54446532893631,0.9223692721707585
IDRID,IDRiD_273.jpg,bicubic,43.198282289847555,0.9317630835113945
IDRID,IDRiD_273.jpg,espcn,42.2903323208449,0.9679870281398086
IDRID,IDRiD_273.jpg,fsrcnn,35.961974519023116,0.9510886333816817
IDRID,IDRiD_273.jpg,srcnn,41.91804445138297,0.9296666352048724
IDRID,IDRiD_274.jpg,bicubic,44.712305586407425,0.9426406734058514
IDRID,IDRiD_274.jpg,espcn,40.67319706600251,0.9655688299189485
IDRID,IDRiD_274.jpg,fsrcnn,24.6719624603616,0.6696832396522411
IDRID,IDRiD_274.jpg,srcnn,43.464875590169925,0.9382564132224118
IDRID,IDRiD_275.jpg,bicubic,42.781709709263176,0.928883886195614
IDRID,IDRiD_275.jpg,espcn,41.57166850228717,0.9642435119695486
IDRID,IDRiD_275.jpg,fsrcnn,32.82150914656509,0.9434334141433728
IDRID,IDRiD_275.jpg,srcnn,41.66236639868749,0.9265443153396219
IDRID,IDRiD_276.jpg,bicubic,41.91111647341667,0.922802771998648
IDRID,IDRiD_276.jpg,espcn,41.17251935588578,0.9573448929693136
IDRID,IDRiD_276.jpg,fsrcnn,34.81152913804627,0.9321341371160704
IDRID,IDRiD_276.jpg,srcnn,40.86596136970732,0.919206551032409
IDRID,IDRiD_277.jpg,bicubic,42.94496985269901,0.9288974299186513
IDRID,IDRiD_277.jpg,espcn,42.17033903328652,0.9653222780010992
IDRID,IDRiD_277.jpg,fsrcnn,37.10521379923251,0.9443030191117326
IDRID,IDRiD_277.jpg,srcnn,41.87288395350143,0.9261582355987327
IDRID,IDRiD_278.jpg,bicubic,42.65375983677834,0.9252441819958682
